ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4717541,Source1,2,2022-12-17 00:27:00,2022-12-17 02:39:14,37.730406,-122.404139,37.72987,-122.403885,0.04,Accident on James Lick Fwy S - US-101 S from Army St/Potrero Ave (US-101) to I-280/Alemany Blvd (US-101).,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-12-17 00:56:00,44.0,44.0,85.0,30.12,10.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4718336,Source1,2,2022-10-16 10:56:30,2022-10-16 20:05:30,37.805831,-122.369732,37.766317,-122.405257,3.349,Stationary traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to US-101 (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-10-16 10:53:00,64.0,64.0,67.0,30.07,10.0,W,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4718404,Source1,2,2022-12-22 10:30:00.000000000,2022-12-22 11:52:34.000000000,37.721828,-122.459216,37.721824,-122.460236,0.056,Incident on HOLLOWAY AVE near HOUSE 624 Expect delays.,Holloway Ave,San Francisco,San Francisco,CA,94112-2224,US,US/Pacific,KSFO,2022-12-22 10:56:00,49.0,49.0,80.0,30.15,7.0,E,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4721256,Source1,2,2022-12-08 17:21:00,2022-12-08 19:58:46,37.751435,-122.403165,37.740282,-122.40805,0.816,Accident on James Lick Fwy S - US-101 S from Vermont St (US-101) to I-280/Alemany Blvd (US-101).,James Lick Fwy S,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-08 16:53:00,53.0,53.0,74.0,30.2,10.0,SSE,10.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4722067,Source1,2,2022-11-15 12:10:30,2022-11-15 20:25:00,37.770949,-122.405755,37.807776,-122.367517,3.291,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-15 11:56:00,61.0,61.0,39.0,30.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4723785,Source1,2,2022-11-09 07:51:00,2022-11-09 09:07:23,37.734568,-122.475171,37.734581,-122.474532,0.035,Incident on CA-35 near CA-1 Expect delays.,Sloat Blvd,San Francisco,San Francisco,CA,94132,US,US/Pacific,KSFO,2022-11-09 07:56:00,50.0,50.0,89.0,30.05,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-4725009,Source1,2,2022-12-27 06:30:00.000000000,2022-12-27 06:51:30.000000000,37.76959062,-122.41695285,37.76906062,-122.40946285,0.411,Stationary traffic on Central Skwy S - US-101 S - Central Fwy from S Van Ness Ave (Central Skwy/US-101) to I-80/James Lick Fwy (Central Skwy/US-101) due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-27 06:56:00,59.0,59.0,90.0,29.85,4.0,SSW,12.0,0.13,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4726254,Source1,2,2022-11-05 16:10:00.000000000,2022-11-05 19:42:00.000000000,37.724015,-122.401476,37.687323,-122.390412,2.606,Slow traffic on James Lick Fwy S - US-101 S - Bayshore Fwy S from Bacon St (US-101) to Sierra Point Pkwy (US-101) due to accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-05 15:56:00,64.0,64.0,75.0,30.04,10.0,VAR,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-4736244,Source1,2,2022-10-11 07:53:00.000000000,2022-10-11 09:13:36.000000000,37.751214,-122.476147,37.752383,-122.476235,0.081,Incident on CA-1 NB near ORTEGA ST Drive with caution.,19th Ave,San Francisco,San Francisco,CA,94116-1250,US,US/Pacific,KSFO,2022-10-11 07:56:00,55.0,55.0,89.0,29.97,10.0,WSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4737307,Source1,2,2022-11-06 19:52:00.000000000,2022-11-06 21:17:19.000000000,37.804261,-122.448187,37.80449,-122.448239,0.016,Incident on LYON ST near HOUSE 3601 Drive with caution.,Lyon St,San Francisco,San Francisco,CA,94123-1020,US,US/Pacific,KSFO,2022-11-06 19:56:00,55.0,55.0,74.0,29.82,10.0,SSW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4738564,Source1,2,2022-11-13 12:41:00,2022-11-13 14:25:35,37.778637,-122.401267,37.770849,-122.40603,0.598,Incident on I-80 WB near TREASURE ISLAND Drive with caution.,I-80 W,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-11-13 12:53:00,61.0,61.0,39.0,30.15,10.0,WNW,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4743615,Source1,2,2022-12-19 17:48:00.000000000,2022-12-19 19:09:40.000000000,37.743803,-122.405707,37.74389,-122.405639,0.007,Incident on US-101 NB near CESAR CHAVEZ ST Drive with caution.,James Lick Fwy N,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-12-19 17:56:00,46.0,42.0,79.0,30.27,10.0,NNE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4747099,Source1,2,2022-11-14 16:15:00,2022-11-14 18:30:05,37.781232,-122.389758,37.781718,-122.389018,0.053,Accident on Townsend St from 2nd St to The Embarcadero.,Townsend St,San Francisco,San Francisco,CA,94107-2020,US,US/Pacific,KOAK,2022-11-14 15:53:00,59.0,59.0,51.0,30.1,10.0,WNW,7.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4749356,Source1,2,2022-12-27 09:37:30,2022-12-27 09:50:30,37.800811,-122.374987,37.81297100000001,-122.361863,1.104,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Macalla Rd/Hillcrest Rd (I-80) due to accident.,Alameda Main Street - Pier 41,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-27 09:53:00,56.0,56.0,97.0,29.92,7.0,S,15.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4749357,Source1,2,2022-12-21 07:55:30,2022-12-21 08:20:30,37.790837,-122.385678,37.810426,-122.364666,1.774,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Macalla Rd/Hillcrest Rd (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-12-21 07:53:00,40.0,40.0,86.0,30.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4749358,Source1,2,2022-12-11 23:27:30,2022-12-11 23:41:00,37.794691,-122.381547,37.808001,-122.367269,1.206,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Treasure Island Rd (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-12-11 23:53:00,46.0,42.0,89.0,29.77,10.0,ESE,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4756307,Source1,2,2022-11-11 06:49:30,2022-11-11 07:07:00,37.805831,-122.369732,37.782611,-122.39607,2.154,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 4th St/5th St (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-11-11 06:53:00,40.0,40.0,89.0,30.18,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4759341,Source1,2,2022-12-03 05:26:30,2022-12-03 06:06:00,37.716672,-122.448799,37.729345,-122.441059,0.972,Slow traffic on John F Foran Fwy - I-280 N from Sickles Ave (I-280) to Monterey Blvd/San Jose Ave (I-280) due to accident.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-12-03 05:28:00,45.0,45.0,97.0,30.02,3.0,SW,3.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4760205,Source1,2,2022-12-02 08:31:00,2022-12-02 10:59:07,37.765945,-122.405212,37.753261,-122.403025,0.884,Accident on James Lick Fwy S - US-101 S from I-80 (US-101) to Army St/Potrero Ave (US-101).,James Lick Fwy S,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-02 08:56:00,45.0,43.0,80.0,30.18,10.0,SSE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-4762290,Source1,2,2022-12-03 19:33:00,2022-12-03 21:43:47,37.800849,-122.37505,37.79472,-122.38163,0.555,Accident on San Francisco-Oakland Bay Brg W - I-80 W from Treasure Island Rd (I-80) to Fremont St/Harrison St (I-80).,I-80 W,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-03 19:53:00,48.0,48.0,96.0,29.95,2.0,NNW,3.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4762433,Source1,2,2022-11-07 17:40:00,2022-11-07 19:48:47,37.73748994,-122.40223288,37.73173994,-122.40432288,0.413,Accident from I-280 S to I-280 N.,I-280,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-11-07 17:56:00,53.0,53.0,66.0,29.83,10.0,SSE,9.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4763133,Source1,2,2022-11-12 00:25:00,2022-11-12 02:00:12,37.76959062,-122.41695285,37.76906062,-122.40946285,0.411,Incident on US-101 SB near I-80 Expect delays.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-12 00:56:00,49.0,47.0,83.0,30.09,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4764530,Source1,2,2022-10-09 01:32:00.000000000,2022-10-09 03:15:20.000000000,37.792534,-122.394067,37.791308,-122.392506,0.12,Incident on SPEAR ST near MISSION ST Drive with caution.,Mission St,San Francisco,San Francisco,CA,94105-1501,US,US/Pacific,KOAK,2022-10-09 01:53:00,56.0,56.0,93.0,30.07,10.0,NNW,6.0,0.0,Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-4770671,Source1,2,2022-11-04 18:27:30,2022-11-04 18:49:00,37.718011,-122.399438,37.708737,-122.395178,0.682,Slow traffic on James Lick Fwy S - US-101 S from Paul Ave (US-101) to Alanna Way (US-101) due to accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-04 18:56:00,56.0,56.0,87.0,30.29,10.0,NW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4772463,Source1,2,2022-12-08 17:55:30.000000000,2022-12-08 19:04:30.000000000,37.758312,-122.405225,37.743494,-122.406169,1.025,Slow traffic on James Lick Fwy S - US-101 S from Vermont St (US-101) to I-280/Alemany Blvd (US-101) due to accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-12-08 17:56:00,54.0,54.0,69.0,30.16,10.0,SSE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4772464,Source1,2,2022-12-07 08:29:00.000000000,2022-12-07 09:28:00.000000000,37.751119,-122.403253,37.705314,-122.394448,3.201,Slow traffic on James Lick Fwy S - US-101 S - Bayshore Fwy S from Vermont St (US-101) to Alanna Way (US-101) due to accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-07 08:53:00,47.0,45.0,86.0,30.23,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4772891,Source1,2,2022-11-16 13:49:30.000000000,2022-11-16 19:24:30.000000000,37.81344,-122.361759,37.766317,-122.405257,4.03,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Bay Bridge Toll Plz (I-80) to US-101 (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-11-16 13:53:00,64.0,64.0,28.0,30.33,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4774204,Source1,2,2022-12-21 11:10:30.000000000,2022-12-21 19:25:00.000000000,37.810223,-122.365026,37.766317,-122.405257,3.745,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Macalla Rd/Hillcrest Rd (I-80) to US-101 (I-80) due to accident.,I-80 W,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-21 10:53:00,49.0,47.0,77.0,30.32,10.0,SW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4774206,Source1,2,2022-12-02 13:48:00.000000000,2022-12-02 19:55:00.000000000,37.805831,-122.369732,37.766317,-122.405257,3.349,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to US-101 (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-02 13:53:00,50.0,50.0,68.0,30.13,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4775416,Source1,2,2022-12-21 08:59:30,2022-12-21 19:25:30,37.80708,-122.368389,37.775898,-122.405384,2.953,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 7th St/Bryant St (I-80) due to accident.,I-80 W,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-21 08:53:00,46.0,43.0,79.0,30.31,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4776953,Source1,2,2022-12-02 08:41:00,2022-12-02 10:53:50,37.766317,-122.405257,37.765182,-122.40515,0.079,Accident on James Lick Fwy S - US-101 S from I-80 (US-101) to Vermont St (US-101).,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-02 08:56:00,45.0,43.0,80.0,30.18,10.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4781900,Source1,2,2022-12-19 08:32:00,2022-12-19 09:54:21,37.721855,-122.454124,37.72347,-122.454119,0.112,Incident on LEE AVE near HOUSE 229 Drive with caution.,Lee Ave,San Francisco,San Francisco,CA,94112-2346,US,US/Pacific,KSFO,2022-12-19 08:56:00,42.0,38.0,89.0,30.27,4.0,SE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4784179,Source1,2,2022-12-23 20:09:00,2022-12-23 22:13:42,37.76905417,-122.40946412,37.77093417,-122.40574412,0.241,Accident from US-101 S to San Francisco-Oakland Bay Bridge / I-80 E.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-23 19:56:00,52.0,52.0,83.0,30.29,9.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4784909,Source1,2,2022-12-19 08:35:00,2022-12-19 09:58:52,37.77454,-122.390038,37.774487,-122.391615,0.086,Incident on CHANNEL ST near HOUSE 110 Drive with caution.,Channel St,San Francisco,San Francisco,CA,94158-1602,US,US/Pacific,KOAK,2022-12-19 08:53:00,41.0,36.0,86.0,30.29,7.0,E,7.0,0.0,Mostly Cloudy,True,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-4787734,Source1,2,2022-11-13 11:03:30.000000000,2022-11-13 19:14:00.000000000,37.815026,-122.359353,37.775898,-122.405384,3.691,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Bay Bridge Toll Plz (I-80) to 7th St/Bryant St (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-11-13 10:53:00,55.0,55.0,53.0,30.18,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4788390,Source1,2,2022-10-12 07:23:30.000000000,2022-10-12 09:58:00.000000000,37.723037,-122.447666,37.73392,-122.410283,2.177,Slow traffic on John F Foran Fwy - I-280 N from Geneva Ave (I-280) to US-101 (I-280) due to accident.,Ocean Ave,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-10-12 06:56:00,58.0,58.0,84.0,30.09,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-4788391,Source1,2,2022-10-04 07:22:30.000000000,2022-10-04 09:01:30.000000000,37.726309,-122.445769,37.73422,-122.409553,2.053,Slow traffic on John F Foran Fwy - I-280 N from Ocean Ave (I-280) to US-101 (I-280) due to accident.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-10-04 06:56:00,58.0,58.0,90.0,30.03,10.0,W,10.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4792017,Source1,2,2022-12-20 07:02:00,2022-12-20 09:13:00,37.766317,-122.405257,37.742568,-122.406945,1.643,Stationary traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to I-280/Alemany Blvd (US-101) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-20 06:56:00,47.0,44.0,80.0,30.34,4.0,NE,6.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4794377,Source1,2,2022-12-20 12:37:30,2022-12-20 18:30:30,37.770949,-122.405755,37.805762,-122.369655,3.11,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-20 12:56:00,51.0,51.0,71.0,30.33,4.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4794951,Source1,2,2022-12-21 15:59:00,2022-12-21 18:09:11,37.76523471,-122.40489364,37.77094471,-122.40575364,0.397,Accident on San Francisco-Oakland Bay Bridge from Seventh St exit [1] to I-80 E.,US-101,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-21 15:56:00,54.0,54.0,75.0,30.21,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4799744,Source1,2,2022-10-01 20:01:00,2022-10-01 21:25:22,37.773949,-122.49505,37.772076,-122.494941,0.13,Incident on 35TH AVE near CABRILLO ST Drive with caution.,Cabrillo St,San Francisco,San Francisco,CA,94121-3441,US,US/Pacific,KSFO,2022-10-01 19:56:00,63.0,63.0,78.0,29.86,10.0,WSW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4799779,Source1,2,2022-12-31 05:24:00,2022-12-31 08:19:04,37.791435,-122.385147,37.781825,-122.397077,0.93,Accident on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 4th St/5th St (I-80).,I-80 W,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-12-31 05:53:00,56.0,56.0,100.0,29.78,2.0,CALM,0.0,0.4,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4806476,Source1,4,2022-11-08 03:54:00,2022-11-08 05:15:30,37.718672,-122.448526,37.718178,-122.448585,0.034,Incident on I-280 SB near OCEAN Road closed. Take alternate route.,I-280 S,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-08 03:56:00,49.0,43.0,90.0,29.65,7.0,SE,15.0,0.11,Rain,False,False,False,False,True,False,True,False,True,False,False,False,False,Night,Night,Night,Night
A-4807292,Source1,2,2022-11-01 09:43:00,2022-11-01 12:09:31,37.776082,-122.405099,37.766317,-122.405257,0.675,Accident on James Lick Fwy S - I-80 W from 4th St/5th St (I-80) to US-101 (I-80).,I-80 W,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-01 09:56:00,59.0,59.0,81.0,29.81,10.0,S,16.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4808996,Source1,2,2022-12-11 13:40:00,2022-12-11 15:00:54,37.724015,-122.401476,37.723734,-122.401366,0.02,Incident on US-101 SB near PAUL AVE Right shoulder closed.,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-12-11 13:56:00,53.0,53.0,64.0,29.78,10.0,SSW,16.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,True,False,False,False,False,Day,Day,Day,Day
